pair,metric,component,layer,head,value_mean
version1_vs_version2,head_output_mmd_rbf,head_output,7,34,0.119492
version1_vs_version2,head_output_mmd_rbf,head_output,7,35,0.032841
version1_vs_version2,head_output_mmd_rbf,head_output,7,36,0.017225
version1_vs_version2,head_output_mmd_rbf,head_output,7,37,0.035582
version1_vs_version2,head_output_mmd_rbf,head_output,7,38,0.052252
version1_vs_version2,head_output_mmd_rbf,head_output,7,39,0.067924
version1_vs_version2,head_output_mmd_rbf,head_output,8,0,0.012012
version1_vs_version2,head_output_mmd_rbf,head_output,8,1,0.010283
version1_vs_version2,head_output_mmd_rbf,head_output,8,2,0.020457
version1_vs_version2,head_output_mmd_rbf,head_output,8,3,0.003741
version1_vs_version2,head_output_mmd_rbf,head_output,8,4,0.012532
version1_vs_version2,head_output_mmd_rbf,head_output,8,5,0.008028
version1_vs_version2,head_output_mmd_rbf,head_output,8,6,0.01336
version1_vs_version2,head_output_mmd_rbf,head_output,8,7,0.018504
version1_vs_version2,head_output_mmd_rbf,head_output,8,8,0.0248
version1_vs_version2,head_output_mmd_rbf,head_output,8,9,0.014688
version1_vs_version2,head_output_mmd_rbf,head_output,8,10,0.028925
version1_vs_version2,head_output_mmd_rbf,head_output,8,11,0.016425
version1_vs_version2,head_output_mmd_rbf,head_output,8,12,0.018992
version1_vs_version2,head_output_mmd_rbf,head_output,8,13,0.008137
version1_vs_version2,head_output_mmd_rbf,head_output,8,14,0.022233
version1_vs_version2,head_output_mmd_rbf,head_output,8,15,0.061878
version1_vs_version2,head_output_mmd_rbf,head_output,8,16,0.021407
version1_vs_version2,head_output_mmd_rbf,head_output,8,17,0.093698
version1_vs_version2,head_output_mmd_rbf,head_output,8,18,0.036111
version1_vs_version2,head_output_mmd_rbf,head_output,8,19,0.149009
version1_vs_version2,head_output_mmd_rbf,head_output,8,20,0.04414
version1_vs_version2,head_output_mmd_rbf,head_output,8,21,0.006902
version1_vs_version2,head_output_mmd_rbf,head_output,8,22,0.04593
version1_vs_version2,head_output_mmd_rbf,head_output,8,23,0.014568
version1_vs_version2,head_output_mmd_rbf,head_output,8,24,0.014764
version1_vs_version2,head_output_mmd_rbf,head_output,8,25,0.014592
version1_vs_version2,head_output_mmd_rbf,head_output,8,26,0.009392
version1_vs_version2,head_output_mmd_rbf,head_output,8,27,0.009761
version1_vs_version2,head_output_mmd_rbf,head_output,8,28,0.03032
version1_vs_version2,head_output_mmd_rbf,head_output,8,29,0.017975
version1_vs_version2,head_output_mmd_rbf,head_output,8,30,0.00606
version1_vs_version2,head_output_mmd_rbf,head_output,8,31,0.01175
version1_vs_version2,head_output_mmd_rbf,head_output,8,32,0.010613
version1_vs_version2,head_output_mmd_rbf,head_output,8,33,0.009449
version1_vs_version2,head_output_mmd_rbf,head_output,8,34,0.011099
version1_vs_version2,head_output_mmd_rbf,head_output,8,35,0.016674
version1_vs_version2,head_output_mmd_rbf,head_output,8,36,0.017087
version1_vs_version2,head_output_mmd_rbf,head_output,8,37,0.022779
version1_vs_version2,head_output_mmd_rbf,head_output,8,38,0.029439
version1_vs_version2,head_output_mmd_rbf,head_output,8,39,0.028173
version1_vs_version2,head_output_mmd_rbf,head_output,9,0,0.01381
version1_vs_version2,head_output_mmd_rbf,head_output,9,1,0.006121
version1_vs_version2,head_output_mmd_rbf,head_output,9,2,0.007389
version1_vs_version2,head_output_mmd_rbf,head_output,9,3,0.004997
version1_vs_version2,head_output_mmd_rbf,head_output,9,4,0.009782
version1_vs_version2,head_output_mmd_rbf,head_output,9,5,0.005506
version1_vs_version2,head_output_mmd_rbf,head_output,9,6,0.009501
version1_vs_version2,head_output_mmd_rbf,head_output,9,7,0.018454
version1_vs_version2,head_output_mmd_rbf,head_output,9,8,0.019346
version1_vs_version2,head_output_mmd_rbf,head_output,9,9,0.007949
version1_vs_version2,head_output_mmd_rbf,head_output,9,10,0.011463
version1_vs_version2,head_output_mmd_rbf,head_output,9,11,0.038027
version1_vs_version2,head_output_mmd_rbf,head_output,9,12,0.007511
version1_vs_version2,head_output_mmd_rbf,head_output,9,13,0.00739
version1_vs_version2,head_output_mmd_rbf,head_output,9,14,0.005951
version1_vs_version2,head_output_mmd_rbf,head_output,9,15,0.00634
version1_vs_version2,head_output_mmd_rbf,head_output,9,16,0.007588
version1_vs_version2,head_output_mmd_rbf,head_output,9,17,0.005374
version1_vs_version2,head_output_mmd_rbf,head_output,9,18,0.006092
version1_vs_version2,head_output_mmd_rbf,head_output,9,19,0.015494
version1_vs_version2,head_output_mmd_rbf,head_output,9,20,0.009209
version1_vs_version2,head_output_mmd_rbf,head_output,9,21,0.005977
version1_vs_version2,head_output_mmd_rbf,head_output,9,22,0.006465
version1_vs_version2,head_output_mmd_rbf,head_output,9,23,0.007785
version1_vs_version2,head_output_mmd_rbf,head_output,9,24,0.016349
version1_vs_version2,head_output_mmd_rbf,head_output,9,25,0.008007
version1_vs_version2,head_output_mmd_rbf,head_output,9,26,0.008856
version1_vs_version2,head_output_mmd_rbf,head_output,9,27,0.012061
version1_vs_version2,head_output_mmd_rbf,head_output,9,28,0.011053
version1_vs_version2,head_output_mmd_rbf,head_output,9,29,0.007847
version1_vs_version2,head_output_mmd_rbf,head_output,9,30,0.008816
version1_vs_version2,head_output_mmd_rbf,head_output,9,31,0.004396
version1_vs_version2,head_output_mmd_rbf,head_output,9,32,0.005799
version1_vs_version2,head_output_mmd_rbf,head_output,9,33,0.005392
version1_vs_version2,head_output_mmd_rbf,head_output,9,34,0.0073
version1_vs_version2,head_output_mmd_rbf,head_output,9,35,0.005617
version1_vs_version2,head_output_mmd_rbf,head_output,9,36,0.004032
version1_vs_version2,head_output_mmd_rbf,head_output,9,37,0.005541
version1_vs_version2,head_output_mmd_rbf,head_output,9,38,0.009433
version1_vs_version2,head_output_mmd_rbf,head_output,9,39,0.004723
version1_vs_version2,head_output_mmd_rbf,head_output,10,0,0.004144
version1_vs_version2,head_output_mmd_rbf,head_output,10,1,0.006515
version1_vs_version2,head_output_mmd_rbf,head_output,10,2,0.005275
version1_vs_version2,head_output_mmd_rbf,head_output,10,3,0.005679
version1_vs_version2,head_output_mmd_rbf,head_output,10,4,0.00563
version1_vs_version2,head_output_mmd_rbf,head_output,10,5,0.01131
version1_vs_version2,head_output_mmd_rbf,head_output,10,6,0.015713
version1_vs_version2,head_output_mmd_rbf,head_output,10,7,0.012765
version1_vs_version2,head_output_mmd_rbf,head_output,10,8,0.029186
version1_vs_version2,head_output_mmd_rbf,head_output,10,9,0.023607
version1_vs_version2,head_output_mmd_rbf,head_output,10,10,0.00656
version1_vs_version2,head_output_mmd_rbf,head_output,10,11,0.006708
version1_vs_version2,head_output_mmd_rbf,head_output,10,12,0.005515
version1_vs_version2,head_output_mmd_rbf,head_output,10,13,0.007061
version1_vs_version2,head_output_mmd_rbf,head_output,10,14,0.006914
version1_vs_version2,head_output_mmd_rbf,head_output,10,15,0.022686
version1_vs_version2,head_output_mmd_rbf,head_output,10,16,0.039794
version1_vs_version2,head_output_mmd_rbf,head_output,10,17,0.013687
version1_vs_version2,head_output_mmd_rbf,head_output,10,18,0.025611
version1_vs_version2,head_output_mmd_rbf,head_output,10,19,0.022803
version1_vs_version2,head_output_mmd_rbf,head_output,10,20,0.009413
version1_vs_version2,head_output_mmd_rbf,head_output,10,21,0.007705
version1_vs_version2,head_output_mmd_rbf,head_output,10,22,0.017741
version1_vs_version2,head_output_mmd_rbf,head_output,10,23,0.007308
version1_vs_version2,head_output_mmd_rbf,head_output,10,24,0.009475
version1_vs_version2,head_output_mmd_rbf,head_output,10,25,0.007568
version1_vs_version2,head_output_mmd_rbf,head_output,10,26,0.005851
version1_vs_version2,head_output_mmd_rbf,head_output,10,27,0.005285
version1_vs_version2,head_output_mmd_rbf,head_output,10,28,0.005473
version1_vs_version2,head_output_mmd_rbf,head_output,10,29,0.006144
version1_vs_version2,head_output_mmd_rbf,head_output,10,30,0.007986
version1_vs_version2,head_output_mmd_rbf,head_output,10,31,0.014455
version1_vs_version2,head_output_mmd_rbf,head_output,10,32,0.015294
version1_vs_version2,head_output_mmd_rbf,head_output,10,33,0.015981
version1_vs_version2,head_output_mmd_rbf,head_output,10,34,0.010017
version1_vs_version2,head_output_mmd_rbf,head_output,10,35,0.014288
version1_vs_version2,head_output_mmd_rbf,head_output,10,36,0.005723
version1_vs_version2,head_output_mmd_rbf,head_output,10,37,0.005781
version1_vs_version2,head_output_mmd_rbf,head_output,10,38,0.020176
version1_vs_version2,head_output_mmd_rbf,head_output,10,39,0.008935
version1_vs_version2,head_output_mmd_rbf,head_output,11,0,0.009371
version1_vs_version2,head_output_mmd_rbf,head_output,11,1,0.009831
version1_vs_version2,head_output_mmd_rbf,head_output,11,2,0.006365
version1_vs_version2,head_output_mmd_rbf,head_output,11,3,0.013888
version1_vs_version2,head_output_mmd_rbf,head_output,11,4,0.008414
version1_vs_version2,head_output_mmd_rbf,head_output,11,5,0.008738
version1_vs_version2,head_output_mmd_rbf,head_output,11,6,0.014539
version1_vs_version2,head_output_mmd_rbf,head_output,11,7,0.067409
version1_vs_version2,head_output_mmd_rbf,head_output,11,8,0.015795
version1_vs_version2,head_output_mmd_rbf,head_output,11,9,0.054474
version1_vs_version2,head_output_mmd_rbf,head_output,11,10,0.013515
version1_vs_version2,head_output_mmd_rbf,head_output,11,11,0.004114
version1_vs_version2,head_output_mmd_rbf,head_output,11,12,0.010635
version1_vs_version2,head_output_mmd_rbf,head_output,11,13,0.013978
version1_vs_version2,head_output_mmd_rbf,head_output,11,14,0.028164
version1_vs_version2,head_output_mmd_rbf,head_output,11,15,0.044317
version1_vs_version2,head_output_mmd_rbf,head_output,11,16,0.01271
version1_vs_version2,head_output_mmd_rbf,head_output,11,17,0.012014
version1_vs_version2,head_output_mmd_rbf,head_output,11,18,0.014917
version1_vs_version2,head_output_mmd_rbf,head_output,11,19,0.008437
version1_vs_version2,head_output_mmd_rbf,head_output,11,20,0.009334
version1_vs_version2,head_output_mmd_rbf,head_output,11,21,0.003947
version1_vs_version2,head_output_mmd_rbf,head_output,11,22,0.013688
version1_vs_version2,head_output_mmd_rbf,head_output,11,23,0.010687
version1_vs_version2,head_output_mmd_rbf,head_output,11,24,0.012456
version1_vs_version2,head_output_mmd_rbf,head_output,11,25,0.009132
version1_vs_version2,head_output_mmd_rbf,head_output,11,26,0.008007
version1_vs_version2,head_output_mmd_rbf,head_output,11,27,0.009035
version1_vs_version2,head_output_mmd_rbf,head_output,11,28,0.012087
version1_vs_version2,head_output_mmd_rbf,head_output,11,29,0.009517
version1_vs_version2,head_output_mmd_rbf,head_output,11,30,0.006783
version1_vs_version2,head_output_mmd_rbf,head_output,11,31,0.009557
version1_vs_version2,head_output_mmd_rbf,head_output,11,32,0.008212
version1_vs_version2,head_output_mmd_rbf,head_output,11,33,0.012396
version1_vs_version2,head_output_mmd_rbf,head_output,11,34,0.010006
version1_vs_version2,head_output_mmd_rbf,head_output,11,35,0.005832
version1_vs_version2,head_output_mmd_rbf,head_output,11,36,0.019702
version1_vs_version2,head_output_mmd_rbf,head_output,11,37,0.006842
version1_vs_version2,head_output_mmd_rbf,head_output,11,38,0.011256
version1_vs_version2,head_output_mmd_rbf,head_output,11,39,0.010848
version1_vs_version2,head_output_mmd_rbf,head_output,12,0,0.004971
version1_vs_version2,head_output_mmd_rbf,head_output,12,1,0.004738
version1_vs_version2,head_output_mmd_rbf,head_output,12,2,0.012921
version1_vs_version2,head_output_mmd_rbf,head_output,12,3,0.009148
version1_vs_version2,head_output_mmd_rbf,head_output,12,4,0.011329
version1_vs_version2,head_output_mmd_rbf,head_output,12,5,0.006435
version1_vs_version2,head_output_mmd_rbf,head_output,12,6,0.014318
version1_vs_version2,head_output_mmd_rbf,head_output,12,7,0.012509
version1_vs_version2,head_output_mmd_rbf,head_output,12,8,0.006313
version1_vs_version2,head_output_mmd_rbf,head_output,12,9,0.004834
version1_vs_version2,head_output_mmd_rbf,head_output,12,10,0.005355
version1_vs_version2,head_output_mmd_rbf,head_output,12,11,0.005221
version1_vs_version2,head_output_mmd_rbf,head_output,12,12,0.005623
version1_vs_version2,head_output_mmd_rbf,head_output,12,13,0.006767
version1_vs_version2,head_output_mmd_rbf,head_output,12,14,0.005251
version1_vs_version2,head_output_mmd_rbf,head_output,12,15,0.021741
version1_vs_version2,head_output_mmd_rbf,head_output,12,16,0.018508
version1_vs_version2,head_output_mmd_rbf,head_output,12,17,0.024877
version1_vs_version2,head_output_mmd_rbf,head_output,12,18,0.01498
version1_vs_version2,head_output_mmd_rbf,head_output,12,19,0.027648
version1_vs_version2,head_output_mmd_rbf,head_output,12,20,0.021184
version1_vs_version2,head_output_mmd_rbf,head_output,12,21,0.005371
version1_vs_version2,head_output_mmd_rbf,head_output,12,22,0.010266
version1_vs_version2,head_output_mmd_rbf,head_output,12,23,0.017406
version1_vs_version2,head_output_mmd_rbf,head_output,12,24,0.016984
version1_vs_version2,head_output_mmd_rbf,head_output,12,25,0.004822
version1_vs_version2,head_output_mmd_rbf,head_output,12,26,0.006097
version1_vs_version2,head_output_mmd_rbf,head_output,12,27,0.005425
version1_vs_version2,head_output_mmd_rbf,head_output,12,28,0.00611
version1_vs_version2,head_output_mmd_rbf,head_output,12,29,0.008183
version1_vs_version2,head_output_mmd_rbf,head_output,12,30,0.019114
version1_vs_version2,head_output_mmd_rbf,head_output,12,31,0.022901
version1_vs_version2,head_output_mmd_rbf,head_output,12,32,0.017282
version1_vs_version2,head_output_mmd_rbf,head_output,12,33,0.01668
version1_vs_version2,head_output_mmd_rbf,head_output,12,34,0.026511
version1_vs_version2,head_output_mmd_rbf,head_output,12,35,0.028374
version1_vs_version2,head_output_mmd_rbf,head_output,12,36,0.019032
version1_vs_version2,head_output_mmd_rbf,head_output,12,37,0.02527
version1_vs_version2,head_output_mmd_rbf,head_output,12,38,0.025936
version1_vs_version2,head_output_mmd_rbf,head_output,12,39,0.015745
version1_vs_version2,head_output_mmd_rbf,head_output,13,0,0.008852
version1_vs_version2,head_output_mmd_rbf,head_output,13,1,0.005172
version1_vs_version2,head_output_mmd_rbf,head_output,13,2,0.007779
version1_vs_version2,head_output_mmd_rbf,head_output,13,3,0.003891
version1_vs_version2,head_output_mmd_rbf,head_output,13,4,0.005652
version1_vs_version2,head_output_mmd_rbf,head_output,13,5,0.025471
version1_vs_version2,head_output_mmd_rbf,head_output,13,6,0.010637
version1_vs_version2,head_output_mmd_rbf,head_output,13,7,0.01462
version1_vs_version2,head_output_mmd_rbf,head_output,13,8,0.006677
version1_vs_version2,head_output_mmd_rbf,head_output,13,9,0.017067
version1_vs_version2,head_output_mmd_rbf,head_output,13,10,0.038348
version1_vs_version2,head_output_mmd_rbf,head_output,13,11,0.065533
version1_vs_version2,head_output_mmd_rbf,head_output,13,12,0.013984
version1_vs_version2,head_output_mmd_rbf,head_output,13,13,0.029374
version1_vs_version2,head_output_mmd_rbf,head_output,13,14,0.015994
version1_vs_version2,head_output_mmd_rbf,head_output,13,15,0.028689
version1_vs_version2,head_output_mmd_rbf,head_output,13,16,0.022491
version1_vs_version2,head_output_mmd_rbf,head_output,13,17,0.006453
version1_vs_version2,head_output_mmd_rbf,head_output,13,18,0.015468
version1_vs_version2,head_output_mmd_rbf,head_output,13,19,0.006585
version1_vs_version2,head_output_mmd_rbf,head_output,13,20,0.046387
version1_vs_version2,head_output_mmd_rbf,head_output,13,21,0.058744
version1_vs_version2,head_output_mmd_rbf,head_output,13,22,0.015521
version1_vs_version2,head_output_mmd_rbf,head_output,13,23,0.056277
version1_vs_version2,head_output_mmd_rbf,head_output,13,24,0.027291
version1_vs_version2,head_output_mmd_rbf,head_output,13,25,0.010885
version1_vs_version2,head_output_mmd_rbf,head_output,13,26,0.02301
version1_vs_version2,head_output_mmd_rbf,head_output,13,27,0.016005
version1_vs_version2,head_output_mmd_rbf,head_output,13,28,0.020426
version1_vs_version2,head_output_mmd_rbf,head_output,13,29,0.023375
version1_vs_version2,head_output_mmd_rbf,head_output,13,30,0.007952
version1_vs_version2,head_output_mmd_rbf,head_output,13,31,0.008792
version1_vs_version2,head_output_mmd_rbf,head_output,13,32,0.009954
version1_vs_version2,head_output_mmd_rbf,head_output,13,33,0.010855
version1_vs_version2,head_output_mmd_rbf,head_output,13,34,0.005944
version1_vs_version2,head_output_mmd_rbf,head_output,13,35,0.014306
version1_vs_version2,head_output_mmd_rbf,head_output,13,36,0.010304
version1_vs_version2,head_output_mmd_rbf,head_output,13,37,0.007763
version1_vs_version2,head_output_mmd_rbf,head_output,13,38,0.005549
version1_vs_version2,head_output_mmd_rbf,head_output,13,39,0.007909
version1_vs_version2,head_output_mmd_rbf,head_output,14,0,0.01776
version1_vs_version2,head_output_mmd_rbf,head_output,14,1,0.007209
version1_vs_version2,head_output_mmd_rbf,head_output,14,2,0.018271
version1_vs_version2,head_output_mmd_rbf,head_output,14,3,0.017379
version1_vs_version2,head_output_mmd_rbf,head_output,14,4,0.013172
version1_vs_version2,head_output_mmd_rbf,head_output,14,5,0.058465
version1_vs_version2,head_output_mmd_rbf,head_output,14,6,0.014962
version1_vs_version2,head_output_mmd_rbf,head_output,14,7,0.021328
version1_vs_version2,head_output_mmd_rbf,head_output,14,8,0.01266
version1_vs_version2,head_output_mmd_rbf,head_output,14,9,0.078513
version1_vs_version2,head_output_mmd_rbf,head_output,14,10,0.006829
version1_vs_version2,head_output_mmd_rbf,head_output,14,11,0.007649
version1_vs_version2,head_output_mmd_rbf,head_output,14,12,0.006174
version1_vs_version2,head_output_mmd_rbf,head_output,14,13,0.01005
version1_vs_version2,head_output_mmd_rbf,head_output,14,14,0.007287
version1_vs_version2,head_output_mmd_rbf,head_output,14,15,0.075067
version1_vs_version2,head_output_mmd_rbf,head_output,14,16,0.016503
version1_vs_version2,head_output_mmd_rbf,head_output,14,17,0.007773
version1_vs_version2,head_output_mmd_rbf,head_output,14,18,0.033779
version1_vs_version2,head_output_mmd_rbf,head_output,14,19,0.067618
version1_vs_version2,head_output_mmd_rbf,head_output,14,20,0.01941
version1_vs_version2,head_output_mmd_rbf,head_output,14,21,0.004621
version1_vs_version2,head_output_mmd_rbf,head_output,14,22,0.003251
version1_vs_version2,head_output_mmd_rbf,head_output,14,23,0.003385
version1_vs_version2,head_output_mmd_rbf,head_output,14,24,0.12751
version1_vs_version2,head_output_mmd_rbf,head_output,14,25,0.004678
version1_vs_version2,head_output_mmd_rbf,head_output,14,26,0.012125
version1_vs_version2,head_output_mmd_rbf,head_output,14,27,0.011353
version1_vs_version2,head_output_mmd_rbf,head_output,14,28,0.003532
version1_vs_version2,head_output_mmd_rbf,head_output,14,29,0.005202
version1_vs_version2,head_output_mmd_rbf,head_output,14,30,0.012259
version1_vs_version2,head_output_mmd_rbf,head_output,14,31,0.021448
version1_vs_version2,head_output_mmd_rbf,head_output,14,32,0.028176
version1_vs_version2,head_output_mmd_rbf,head_output,14,33,0.014262
version1_vs_version2,head_output_mmd_rbf,head_output,14,34,0.006646
version1_vs_version2,head_output_mmd_rbf,head_output,14,35,0.008579
version1_vs_version2,head_output_mmd_rbf,head_output,14,36,0.008614
version1_vs_version2,head_output_mmd_rbf,head_output,14,37,0.00946
version1_vs_version2,head_output_mmd_rbf,head_output,14,38,0.008759
version1_vs_version2,head_output_mmd_rbf,head_output,14,39,0.005556
version1_vs_version2,head_output_mmd_rbf,head_output,15,0,0.012573
version1_vs_version2,head_output_mmd_rbf,head_output,15,1,0.021317
version1_vs_version2,head_output_mmd_rbf,head_output,15,2,0.006832
version1_vs_version2,head_output_mmd_rbf,head_output,15,3,0.00489
version1_vs_version2,head_output_mmd_rbf,head_output,15,4,0.013388
version1_vs_version2,head_output_mmd_rbf,head_output,15,5,0.019909
version1_vs_version2,head_output_mmd_rbf,head_output,15,6,0.00831
version1_vs_version2,head_output_mmd_rbf,head_output,15,7,0.013633
version1_vs_version2,head_output_mmd_rbf,head_output,15,8,0.003874
version1_vs_version2,head_output_mmd_rbf,head_output,15,9,0.007573
version1_vs_version2,head_output_mmd_rbf,head_output,15,10,0.007246
version1_vs_version2,head_output_mmd_rbf,head_output,15,11,0.011134
version1_vs_version2,head_output_mmd_rbf,head_output,15,12,0.006365
version1_vs_version2,head_output_mmd_rbf,head_output,15,13,0.011803
version1_vs_version2,head_output_mmd_rbf,head_output,15,14,0.005791
version1_vs_version2,head_output_mmd_rbf,head_output,15,15,0.01156
version1_vs_version2,head_output_mmd_rbf,head_output,15,16,0.010694
version1_vs_version2,head_output_mmd_rbf,head_output,15,17,0.009774
version1_vs_version2,head_output_mmd_rbf,head_output,15,18,0.011982
version1_vs_version2,head_output_mmd_rbf,head_output,15,19,0.022689
version1_vs_version2,head_output_mmd_rbf,head_output,15,20,0.006761
version1_vs_version2,head_output_mmd_rbf,head_output,15,21,0.007329
version1_vs_version2,head_output_mmd_rbf,head_output,15,22,0.005935
version1_vs_version2,head_output_mmd_rbf,head_output,15,23,0.006206
version1_vs_version2,head_output_mmd_rbf,head_output,15,24,0.014327
version1_vs_version2,head_output_mmd_rbf,head_output,15,25,0.007234
version1_vs_version2,head_output_mmd_rbf,head_output,15,26,0.027346
version1_vs_version2,head_output_mmd_rbf,head_output,15,27,0.014872
version1_vs_version2,head_output_mmd_rbf,head_output,15,28,0.014914
version1_vs_version2,head_output_mmd_rbf,head_output,15,29,0.022013
version1_vs_version2,head_output_mmd_rbf,head_output,15,30,0.008567
version1_vs_version2,head_output_mmd_rbf,head_output,15,31,0.005773
version1_vs_version2,head_output_mmd_rbf,head_output,15,32,0.00864
version1_vs_version2,head_output_mmd_rbf,head_output,15,33,0.007406
version1_vs_version2,head_output_mmd_rbf,head_output,15,34,0.005597
version1_vs_version2,head_output_mmd_rbf,head_output,15,35,0.01028
version1_vs_version2,head_output_mmd_rbf,head_output,15,36,0.006686
version1_vs_version2,head_output_mmd_rbf,head_output,15,37,0.004329
version1_vs_version2,head_output_mmd_rbf,head_output,15,38,0.011385
version1_vs_version2,head_output_mmd_rbf,head_output,15,39,0.009371
version1_vs_version2,head_output_mmd_rbf,head_output,16,0,0.00401
version1_vs_version2,head_output_mmd_rbf,head_output,16,1,0.006064
version1_vs_version2,head_output_mmd_rbf,head_output,16,2,0.004133
version1_vs_version2,head_output_mmd_rbf,head_output,16,3,0.007747
version1_vs_version2,head_output_mmd_rbf,head_output,16,4,0.003759
version1_vs_version2,head_output_mmd_rbf,head_output,16,5,0.006383
version1_vs_version2,head_output_mmd_rbf,head_output,16,6,0.015453
version1_vs_version2,head_output_mmd_rbf,head_output,16,7,0.004852
version1_vs_version2,head_output_mmd_rbf,head_output,16,8,0.045426
version1_vs_version2,head_output_mmd_rbf,head_output,16,9,0.012514
version1_vs_version2,head_output_mmd_rbf,head_output,16,10,0.019002
version1_vs_version2,head_output_mmd_rbf,head_output,16,11,0.018612
version1_vs_version2,head_output_mmd_rbf,head_output,16,12,0.013731
version1_vs_version2,head_output_mmd_rbf,head_output,16,13,0.012596
version1_vs_version2,head_output_mmd_rbf,head_output,16,14,0.014202
version1_vs_version2,head_output_mmd_rbf,head_output,16,15,0.010059
version1_vs_version2,head_output_mmd_rbf,head_output,16,16,0.008273
version1_vs_version2,head_output_mmd_rbf,head_output,16,17,0.007571
version1_vs_version2,head_output_mmd_rbf,head_output,16,18,0.005574
version1_vs_version2,head_output_mmd_rbf,head_output,16,19,0.011007
version1_vs_version2,head_output_mmd_rbf,head_output,16,20,0.018412
version1_vs_version2,head_output_mmd_rbf,head_output,16,21,0.00997
version1_vs_version2,head_output_mmd_rbf,head_output,16,22,0.006062
version1_vs_version2,head_output_mmd_rbf,head_output,16,23,0.013672
version1_vs_version2,head_output_mmd_rbf,head_output,16,24,0.024015
version1_vs_version2,head_output_mmd_rbf,head_output,16,25,0.015961
version1_vs_version2,head_output_mmd_rbf,head_output,16,26,0.006246
version1_vs_version2,head_output_mmd_rbf,head_output,16,27,0.005251
version1_vs_version2,head_output_mmd_rbf,head_output,16,28,0.01219
version1_vs_version2,head_output_mmd_rbf,head_output,16,29,0.011387
version1_vs_version2,head_output_mmd_rbf,head_output,16,30,0.013313
version1_vs_version2,head_output_mmd_rbf,head_output,16,31,0.007804
version1_vs_version2,head_output_mmd_rbf,head_output,16,32,0.006567
version1_vs_version2,head_output_mmd_rbf,head_output,16,33,0.013633
version1_vs_version2,head_output_mmd_rbf,head_output,16,34,0.008861
version1_vs_version2,head_output_mmd_rbf,head_output,16,35,0.003977
version1_vs_version2,head_output_mmd_rbf,head_output,16,36,0.005222
version1_vs_version2,head_output_mmd_rbf,head_output,16,37,0.004843
version1_vs_version2,head_output_mmd_rbf,head_output,16,38,0.010798
version1_vs_version2,head_output_mmd_rbf,head_output,16,39,0.00434
version1_vs_version2,head_output_mmd_rbf,head_output,17,0,0.007354
version1_vs_version2,head_output_mmd_rbf,head_output,17,1,0.009505
version1_vs_version2,head_output_mmd_rbf,head_output,17,2,0.017732
version1_vs_version2,head_output_mmd_rbf,head_output,17,3,0.013511
version1_vs_version2,head_output_mmd_rbf,head_output,17,4,0.010831
version1_vs_version2,head_output_mmd_rbf,head_output,17,5,0.005238
version1_vs_version2,head_output_mmd_rbf,head_output,17,6,0.007044
version1_vs_version2,head_output_mmd_rbf,head_output,17,7,0.00392
version1_vs_version2,head_output_mmd_rbf,head_output,17,8,0.005904
version1_vs_version2,head_output_mmd_rbf,head_output,17,9,0.003875
version1_vs_version2,head_output_mmd_rbf,head_output,17,10,0.011343
version1_vs_version2,head_output_mmd_rbf,head_output,17,11,0.010628
version1_vs_version2,head_output_mmd_rbf,head_output,17,12,0.009475
version1_vs_version2,head_output_mmd_rbf,head_output,17,13,0.014693
version1_vs_version2,head_output_mmd_rbf,head_output,17,14,0.008089
version1_vs_version2,head_output_mmd_rbf,head_output,17,15,0.14208
version1_vs_version2,head_output_mmd_rbf,head_output,17,16,0.00709
version1_vs_version2,head_output_mmd_rbf,head_output,17,17,0.033656
version1_vs_version2,head_output_mmd_rbf,head_output,17,18,0.016974
version1_vs_version2,head_output_mmd_rbf,head_output,17,19,0.010627
version1_vs_version2,head_output_mmd_rbf,head_output,17,20,0.011306
version1_vs_version2,head_output_mmd_rbf,head_output,17,21,0.009345
version1_vs_version2,head_output_mmd_rbf,head_output,17,22,0.005559
version1_vs_version2,head_output_mmd_rbf,head_output,17,23,0.006324
version1_vs_version2,head_output_mmd_rbf,head_output,17,24,0.008811
version1_vs_version2,head_output_mmd_rbf,head_output,17,25,0.038492
version1_vs_version2,head_output_mmd_rbf,head_output,17,26,0.008195
version1_vs_version2,head_output_mmd_rbf,head_output,17,27,0.032292
version1_vs_version2,head_output_mmd_rbf,head_output,17,28,0.009531
version1_vs_version2,head_output_mmd_rbf,head_output,17,29,0.012764
version1_vs_version2,head_output_mmd_rbf,head_output,17,30,0.007321
version1_vs_version2,head_output_mmd_rbf,head_output,17,31,0.015679
version1_vs_version2,head_output_mmd_rbf,head_output,17,32,0.010846
version1_vs_version2,head_output_mmd_rbf,head_output,17,33,0.016539
version1_vs_version2,head_output_mmd_rbf,head_output,17,34,0.019549
version1_vs_version2,head_output_mmd_rbf,head_output,17,35,0.014591
version1_vs_version2,head_output_mmd_rbf,head_output,17,36,0.008421
version1_vs_version2,head_output_mmd_rbf,head_output,17,37,0.011748
version1_vs_version2,head_output_mmd_rbf,head_output,17,38,0.009069
version1_vs_version2,head_output_mmd_rbf,head_output,17,39,0.011247
version1_vs_version2,head_output_mmd_rbf,head_output,18,0,0.004061
version1_vs_version2,head_output_mmd_rbf,head_output,18,1,0.003807
version1_vs_version2,head_output_mmd_rbf,head_output,18,2,0.018393
version1_vs_version2,head_output_mmd_rbf,head_output,18,3,0.005665
version1_vs_version2,head_output_mmd_rbf,head_output,18,4,0.010473
