pair,layer,head,n_rows,n_layers,n_heads,mean_pairwise_cosine_mean,mean_pairwise_cosine_std,mean_pairwise_cosine_median,maxmatch_cosine_mean,maxmatch_cosine_std,maxmatch_cosine_median,mmd_rbf_mean,mmd_rbf_std,mmd_rbf_median,l2_mean_mean,l2_mean_std,l2_mean_median
version1_vs_version3,1,6,15,1,1,0.702663,0.025894,0.697014,0.881036,0.047133,0.858051,0.360802,0.147031,0.39195,0.186798,0.011947,0.186974
version1_vs_version3,5,16,15,1,1,0.954831,0.019561,0.955757,0.989738,0.002971,0.990431,0.331552,0.098251,0.322301,0.034637,0.006699,0.033908
version1_vs_version3,39,38,15,1,1,0.881115,0.024249,0.883937,0.954808,0.016496,0.958194,0.311896,0.115877,0.30336,11.090731,1.186188,10.74408
version1_vs_version3,36,23,15,1,1,0.320882,0.164389,0.245356,0.739963,0.092436,0.702017,0.291708,0.160656,0.297108,6.760029,1.288826,6.365145
version1_vs_version3,0,8,15,1,1,0.642257,0.032189,0.646698,0.866125,0.04743,0.84845,0.287867,0.097164,0.307639,0.134033,0.008334,0.134613
version1_vs_version3,3,32,15,1,1,0.229237,0.095052,0.198185,0.626764,0.170385,0.536513,0.272204,0.12801,0.294674,0.43488,0.024437,0.436282
version1_vs_version3,5,17,15,1,1,0.903838,0.011762,0.906732,0.988342,0.004069,0.988513,0.25946,0.120315,0.232295,0.048527,0.004569,0.04759
version1_vs_version3,1,8,15,1,1,0.799864,0.015934,0.80505,0.930433,0.024496,0.924643,0.250524,0.09712,0.260752,0.145993,0.006983,0.144386
version1_vs_version3,4,22,15,1,1,0.482469,0.052127,0.478501,0.789912,0.056877,0.773356,0.24637,0.070841,0.247405,0.458273,0.03459,0.453375
version1_vs_version3,0,14,15,1,1,0.885016,0.029641,0.878024,0.969132,0.011639,0.965288,0.243008,0.121301,0.227884,0.085231,0.015003,0.086565
version1_vs_version3,0,9,15,1,1,0.420058,0.046206,0.426599,0.798557,0.086737,0.790988,0.235901,0.11217,0.240776,0.226574,0.014455,0.223171
version1_vs_version3,8,19,15,1,1,0.646034,0.041042,0.646994,0.858327,0.045871,0.847993,0.232102,0.091335,0.255085,0.702867,0.051326,0.718747
version1_vs_version3,17,15,15,1,1,0.736922,0.018695,0.739358,0.93246,0.019555,0.935343,0.231612,0.070482,0.206907,1.697684,0.077437,1.707006
version1_vs_version3,38,26,15,1,1,0.539697,0.043698,0.541552,0.823175,0.059762,0.821615,0.230319,0.085086,0.221373,9.395196,1.562445,9.580927
version1_vs_version3,3,34,15,1,1,0.169412,0.138101,0.090219,0.585918,0.187621,0.489354,0.228801,0.09372,0.229031,0.461732,0.047151,0.466416
version1_vs_version3,25,4,15,1,1,0.512328,0.056021,0.503678,0.845032,0.058095,0.837352,0.215726,0.097775,0.222546,1.853408,0.163151,1.833472
version1_vs_version3,3,30,15,1,1,0.453375,0.074596,0.454535,0.782428,0.077016,0.782412,0.212768,0.075618,0.209058,0.366845,0.034327,0.375515
version2_vs_version3,5,2,15,1,1,0.929422,0.013283,0.928256,0.982841,0.008848,0.981489,0.350368,0.178517,0.379624,0.04318,0.005435,0.041463
version2_vs_version3,5,16,15,1,1,0.9544,0.019704,0.95675,0.992941,0.0027,0.993006,0.23344,0.084288,0.247102,0.03305,0.006444,0.033247
version2_vs_version3,14,24,15,1,1,0.999968,6.3e-05,0.999995,0.99999,2e-05,0.999999,0.2274,0.388784,0.039229,0.001338,0.000957,0.000795
version2_vs_version3,2,4,15,1,1,0.737353,0.026541,0.735135,0.934455,0.01352,0.932459,0.1903,0.046324,0.182044,0.193412,0.011369,0.188127
version2_vs_version3,5,17,15,1,1,0.908731,0.010137,0.911478,0.992699,0.0029,0.99374,0.174011,0.071916,0.161221,0.046382,0.004135,0.046436
version2_vs_version3,24,6,15,1,1,0.731036,0.026923,0.733112,0.927032,0.021428,0.921272,0.160689,0.055306,0.14319,1.496993,0.101647,1.480489
version2_vs_version3,35,22,15,1,1,0.379505,0.060631,0.365235,0.779282,0.070699,0.787303,0.156137,0.065243,0.133647,3.555472,1.241409,3.436934
version2_vs_version3,6,30,15,1,1,0.579924,0.057664,0.587748,0.925197,0.030336,0.916976,0.148618,0.078083,0.144873,0.188166,0.037804,0.184583
version2_vs_version3,4,22,15,1,1,0.563746,0.042736,0.572296,0.883632,0.026572,0.892834,0.147775,0.052652,0.146195,0.410389,0.03076,0.401107
version2_vs_version3,24,8,15,1,1,0.757985,0.017464,0.764286,0.939008,0.01448,0.934782,0.147709,0.043221,0.145716,1.239029,0.120879,1.249358
version2_vs_version3,8,19,15,1,1,0.717237,0.029648,0.708612,0.921393,0.020574,0.9245,0.144182,0.035461,0.131674,0.616811,0.077868,0.614815
version2_vs_version3,37,26,15,1,1,0.493062,0.029327,0.489221,0.860156,0.021396,0.855257,0.143829,0.045039,0.138512,13.928443,1.311355,13.598826
version2_vs_version3,4,20,15,1,1,0.368973,0.036753,0.374633,0.81701,0.044973,0.826306,0.142941,0.049118,0.125462,0.392876,0.022407,0.388541
version2_vs_version3,4,25,15,1,1,0.489789,0.026755,0.494523,0.877358,0.028862,0.894759,0.14136,0.048801,0.126641,0.243163,0.021382,0.249725
version2_vs_version3,39,38,15,1,1,0.917262,0.012346,0.915011,0.984219,0.004715,0.98533,0.140324,0.05095,0.142867,9.440971,0.436757,9.363762
version2_vs_version3,14,20,15,1,1,0.999061,0.001525,0.999701,0.999636,0.000675,0.99995,0.139405,0.186292,0.037838,0.005323,0.002213,0.004962
version2_vs_version3,13,23,15,1,1,0.327411,0.030671,0.33329,0.792286,0.046033,0.791404,0.131537,0.03862,0.132566,1.282764,0.111547,1.311868
version2_vs_version3,17,15,15,1,1,0.765575,0.016745,0.762905,0.960647,0.011743,0.96059,0.129336,0.044013,0.129066,1.57415,0.064285,1.578744
version2_vs_version3,14,5,15,1,1,0.500071,0.039191,0.506225,0.869374,0.036963,0.859961,0.127999,0.035772,0.118822,1.089742,0.125295,1.072998
version2_vs_version3,3,13,15,1,1,0.292967,0.028429,0.296068,0.841235,0.032491,0.852162,0.125254,0.044426,0.120637,0.387516,0.030543,0.381124
