layer,head,pair,n_rows,n_layers,n_heads,l2_mean_mean,l2_mean_std,l2_mean_median
15,27,version1_vs_version3,15,1,1,1.441354,0.090153,1.420071
15,27,version2_vs_version3,15,1,1,1.400718,0.093951,1.408925
15,28,original_vs_version1,15,1,1,1.942752,0.083239,1.949436
15,28,original_vs_version2,15,1,1,1.870786,0.086558,1.869498
15,28,original_vs_version3,15,1,1,1.865751,0.074863,1.877377
15,28,version1_vs_version2,15,1,1,1.945111,0.075721,1.943619
15,28,version1_vs_version3,15,1,1,1.936619,0.081742,1.931135
15,28,version2_vs_version3,15,1,1,1.860195,0.096652,1.846802
15,29,original_vs_version1,15,1,1,0.861951,0.092908,0.852251
15,29,original_vs_version2,15,1,1,0.854617,0.084733,0.8363
15,29,original_vs_version3,15,1,1,0.848734,0.086144,0.833963
15,29,version1_vs_version2,15,1,1,0.861587,0.09916,0.844654
15,29,version1_vs_version3,15,1,1,0.854425,0.101968,0.84763
15,29,version2_vs_version3,15,1,1,0.845796,0.095298,0.844755
15,30,original_vs_version1,15,1,1,1.804743,0.108132,1.806563
15,30,original_vs_version2,15,1,1,1.811708,0.116529,1.791148
15,30,original_vs_version3,15,1,1,1.816395,0.112127,1.81984
15,30,version1_vs_version2,15,1,1,1.774797,0.099136,1.755286
15,30,version1_vs_version3,15,1,1,1.779424,0.097909,1.782988
15,30,version2_vs_version3,15,1,1,1.781338,0.112486,1.754196
15,31,original_vs_version1,15,1,1,0.469969,0.044617,0.464856
15,31,original_vs_version2,15,1,1,0.493714,0.067847,0.489549
15,31,original_vs_version3,15,1,1,0.494162,0.0677,0.48112
15,31,version1_vs_version2,15,1,1,0.461106,0.053257,0.45584
15,31,version1_vs_version3,15,1,1,0.462338,0.057364,0.457042
15,31,version2_vs_version3,15,1,1,0.484741,0.083288,0.500691
15,32,original_vs_version1,15,1,1,1.393405,0.207074,1.384494
15,32,original_vs_version2,15,1,1,1.493625,0.284155,1.523084
15,32,original_vs_version3,15,1,1,1.51954,0.219592,1.542279
15,32,version1_vs_version2,15,1,1,1.33055,0.196195,1.287668
15,32,version1_vs_version3,15,1,1,1.356815,0.174884,1.373126
15,32,version2_vs_version3,15,1,1,1.456321,0.239206,1.442483
15,33,original_vs_version1,15,1,1,2.402777,0.199794,2.402139
15,33,original_vs_version2,15,1,1,2.394702,0.170997,2.397058
15,33,original_vs_version3,15,1,1,2.403865,0.181071,2.401162
15,33,version1_vs_version2,15,1,1,2.403298,0.197939,2.389648
15,33,version1_vs_version3,15,1,1,2.413677,0.196694,2.391668
15,33,version2_vs_version3,15,1,1,2.40123,0.174347,2.386497
15,34,original_vs_version1,15,1,1,1.836135,0.129014,1.854558
15,34,original_vs_version2,15,1,1,1.841853,0.114641,1.871773
15,34,original_vs_version3,15,1,1,1.830319,0.096583,1.86353
15,34,version1_vs_version2,15,1,1,1.846363,0.11446,1.873898
15,34,version1_vs_version3,15,1,1,1.835875,0.104636,1.85127
15,34,version2_vs_version3,15,1,1,1.838271,0.098872,1.838382
15,35,original_vs_version1,15,1,1,2.117402,0.07475,2.122456
15,35,original_vs_version2,15,1,1,2.090787,0.105839,2.081616
15,35,original_vs_version3,15,1,1,2.105793,0.097483,2.069201
15,35,version1_vs_version2,15,1,1,2.115371,0.082043,2.115055
15,35,version1_vs_version3,15,1,1,2.131436,0.069867,2.127723
15,35,version2_vs_version3,15,1,1,2.100704,0.098294,2.116174
15,36,original_vs_version1,15,1,1,2.021412,0.088552,2.011379
15,36,original_vs_version2,15,1,1,2.014413,0.095564,2.014264
15,36,original_vs_version3,15,1,1,2.0222,0.101017,2.010669
15,36,version1_vs_version2,15,1,1,2.028311,0.094234,2.005546
15,36,version1_vs_version3,15,1,1,2.036573,0.103532,1.999641
15,36,version2_vs_version3,15,1,1,2.026247,0.107635,2.013211
15,37,original_vs_version1,15,1,1,3.810432,0.105156,3.769191
15,37,original_vs_version2,15,1,1,3.823536,0.106032,3.860845
15,37,original_vs_version3,15,1,1,3.801818,0.097856,3.811105
15,37,version1_vs_version2,15,1,1,3.816916,0.122003,3.809457
15,37,version1_vs_version3,15,1,1,3.796781,0.111946,3.766295
15,37,version2_vs_version3,15,1,1,3.807014,0.106096,3.79346
15,38,original_vs_version1,15,1,1,1.6554,0.074657,1.637657
15,38,original_vs_version2,15,1,1,1.642001,0.065523,1.640249
15,38,original_vs_version3,15,1,1,1.649078,0.092589,1.649234
15,38,version1_vs_version2,15,1,1,1.665361,0.074771,1.652561
15,38,version1_vs_version3,15,1,1,1.669809,0.085713,1.680949
15,38,version2_vs_version3,15,1,1,1.655896,0.091681,1.661637
15,39,original_vs_version1,15,1,1,1.648645,0.128807,1.659823
15,39,original_vs_version2,15,1,1,1.631864,0.129138,1.61834
15,39,original_vs_version3,15,1,1,1.638987,0.121526,1.64029
15,39,version1_vs_version2,15,1,1,1.662208,0.135178,1.694184
15,39,version1_vs_version3,15,1,1,1.66922,0.123128,1.659509
15,39,version2_vs_version3,15,1,1,1.650126,0.118712,1.636296
16,0,original_vs_version1,15,1,1,4.992815,0.101182,4.991512
16,0,original_vs_version2,15,1,1,4.952863,0.094124,4.953142
16,0,original_vs_version3,15,1,1,4.97529,0.097581,4.985625
16,0,version1_vs_version2,15,1,1,4.967134,0.09898,4.941258
16,0,version1_vs_version3,15,1,1,4.988631,0.102795,4.97641
16,0,version2_vs_version3,15,1,1,4.945985,0.096627,4.953304
16,1,original_vs_version1,15,1,1,2.306585,0.103556,2.29222
16,1,original_vs_version2,15,1,1,2.252966,0.099864,2.232323
16,1,original_vs_version3,15,1,1,2.263119,0.107204,2.261714
16,1,version1_vs_version2,15,1,1,2.285284,0.120539,2.243124
16,1,version1_vs_version3,15,1,1,2.296131,0.124055,2.266738
16,1,version2_vs_version3,15,1,1,2.238977,0.130627,2.213699
16,2,original_vs_version1,15,1,1,1.675929,0.133966,1.660557
16,2,original_vs_version2,15,1,1,1.64378,0.139282,1.625936
16,2,original_vs_version3,15,1,1,1.645903,0.133702,1.686267
16,2,version1_vs_version2,15,1,1,1.666341,0.119956,1.698968
16,2,version1_vs_version3,15,1,1,1.669954,0.126853,1.686382
16,2,version2_vs_version3,15,1,1,1.633828,0.143671,1.665139
16,3,original_vs_version1,15,1,1,2.808734,0.112201,2.79357
16,3,original_vs_version2,15,1,1,2.77873,0.117553,2.72389
16,3,original_vs_version3,15,1,1,2.774883,0.110536,2.739653
16,3,version1_vs_version2,15,1,1,2.809206,0.112816,2.784163
16,3,version1_vs_version3,15,1,1,2.803219,0.114903,2.790704
16,3,version2_vs_version3,15,1,1,2.769647,0.116227,2.727269
16,4,original_vs_version1,15,1,1,2.007234,0.137954,2.003676
16,4,original_vs_version2,15,1,1,1.966965,0.11805,1.971099
16,4,original_vs_version3,15,1,1,1.95905,0.115333,1.93789
16,4,version1_vs_version2,15,1,1,2.007074,0.144806,2.0144
16,4,version1_vs_version3,15,1,1,2.000055,0.135907,1.977593
16,4,version2_vs_version3,15,1,1,1.95551,0.134929,1.92967
16,5,original_vs_version1,15,1,1,1.206064,0.11572,1.18997
16,5,original_vs_version2,15,1,1,1.208691,0.10561,1.210952
16,5,original_vs_version3,15,1,1,1.1953,0.091506,1.167559
16,5,version1_vs_version2,15,1,1,1.195802,0.116306,1.179502
16,5,version1_vs_version3,15,1,1,1.181353,0.103786,1.143199
16,5,version2_vs_version3,15,1,1,1.182732,0.098377,1.187803
16,6,original_vs_version1,15,1,1,0.940998,0.10765,0.89683
16,6,original_vs_version2,15,1,1,0.932912,0.115352,0.905051
16,6,original_vs_version3,15,1,1,0.927666,0.096023,0.91651
16,6,version1_vs_version2,15,1,1,0.935271,0.110557,0.895966
16,6,version1_vs_version3,15,1,1,0.928651,0.095134,0.909189
16,6,version2_vs_version3,15,1,1,0.919062,0.099777,0.884525
16,7,original_vs_version1,15,1,1,5.142395,0.133219,5.150139
16,7,original_vs_version2,15,1,1,5.075591,0.121265,5.073537
16,7,original_vs_version3,15,1,1,5.068119,0.124366,5.085697
16,7,version1_vs_version2,15,1,1,5.133271,0.120922,5.140825
16,7,version1_vs_version3,15,1,1,5.125533,0.121853,5.142611
16,7,version2_vs_version3,15,1,1,5.051737,0.111966,5.092025
16,8,original_vs_version1,15,1,1,1.201291,0.068903,1.198366
16,8,original_vs_version2,15,1,1,1.179166,0.082876,1.168622
16,8,original_vs_version3,15,1,1,1.182832,0.076541,1.18297
16,8,version1_vs_version2,15,1,1,1.209362,0.076248,1.209278
16,8,version1_vs_version3,15,1,1,1.209508,0.067228,1.217335
16,8,version2_vs_version3,15,1,1,1.184675,0.063155,1.177586
16,9,original_vs_version1,15,1,1,0.768281,0.077339,0.739401
16,9,original_vs_version2,15,1,1,0.765368,0.085237,0.749516
16,9,original_vs_version3,15,1,1,0.765438,0.068011,0.755776
16,9,version1_vs_version2,15,1,1,0.765405,0.085017,0.754382
16,9,version1_vs_version3,15,1,1,0.76413,0.071503,0.750197
16,9,version2_vs_version3,15,1,1,0.758924,0.082863,0.726388
16,10,original_vs_version1,15,1,1,2.027004,0.176919,2.064443
16,10,original_vs_version2,15,1,1,2.004452,0.192211,2.038368
16,10,original_vs_version3,15,1,1,2.011054,0.170784,2.026607
16,10,version1_vs_version2,15,1,1,2.023693,0.181382,2.005371
16,10,version1_vs_version3,15,1,1,2.02609,0.167301,2.012697
16,10,version2_vs_version3,15,1,1,2.003931,0.171462,2.01038
16,11,original_vs_version1,15,1,1,1.40623,0.078554,1.447279
16,11,original_vs_version2,15,1,1,1.429158,0.081676,1.445813
16,11,original_vs_version3,15,1,1,1.419473,0.091991,1.434689
16,11,version1_vs_version2,15,1,1,1.400021,0.075527,1.400299
16,11,version1_vs_version3,15,1,1,1.385152,0.089887,1.365163
16,11,version2_vs_version3,15,1,1,1.412769,0.088123,1.404153
16,12,original_vs_version1,15,1,1,1.951519,0.213381,1.939819
16,12,original_vs_version2,15,1,1,1.946399,0.231043,1.924995
16,12,original_vs_version3,15,1,1,1.987464,0.267385,1.918731
16,12,version1_vs_version2,15,1,1,1.938298,0.220486,1.956429
16,12,version1_vs_version3,15,1,1,1.97952,0.256357,1.989996
16,12,version2_vs_version3,15,1,1,1.975619,0.263311,1.900885
16,13,original_vs_version1,15,1,1,2.915269,0.187371,2.923344
16,13,original_vs_version2,15,1,1,2.903502,0.200399,2.944593
16,13,original_vs_version3,15,1,1,2.919235,0.185564,2.923659
16,13,version1_vs_version2,15,1,1,2.939611,0.193605,2.966317
16,13,version1_vs_version3,15,1,1,2.951278,0.183629,2.990395
16,13,version2_vs_version3,15,1,1,2.939784,0.188752,2.940654
16,14,original_vs_version1,15,1,1,2.098672,0.177491,2.119498
16,14,original_vs_version2,15,1,1,2.094389,0.202269,2.171386
16,14,original_vs_version3,15,1,1,2.100207,0.169853,2.15145
16,14,version1_vs_version2,15,1,1,2.093368,0.186175,2.097662
16,14,version1_vs_version3,15,1,1,2.094494,0.158124,2.06851
16,14,version2_vs_version3,15,1,1,2.092823,0.172196,2.124214
16,15,original_vs_version1,15,1,1,1.788963,0.138053,1.803818
16,15,original_vs_version2,15,1,1,1.737162,0.150128,1.768193
16,15,original_vs_version3,15,1,1,1.731203,0.132083,1.697708
16,15,version1_vs_version2,15,1,1,1.805621,0.131708,1.788977
16,15,version1_vs_version3,15,1,1,1.792716,0.125128,1.756735
16,15,version2_vs_version3,15,1,1,1.745564,0.12959,1.75007
16,16,original_vs_version1,15,1,1,2.851166,0.113034,2.838409
16,16,original_vs_version2,15,1,1,2.856153,0.141809,2.813182
16,16,original_vs_version3,15,1,1,2.862829,0.131476,2.837924
16,16,version1_vs_version2,15,1,1,2.834597,0.122572,2.824095
16,16,version1_vs_version3,15,1,1,2.844176,0.122614,2.869553
16,16,version2_vs_version3,15,1,1,2.843946,0.150378,2.81604
16,17,original_vs_version1,15,1,1,1.345846,0.103195,1.311219
16,17,original_vs_version2,15,1,1,1.34927,0.092964,1.344633
16,17,original_vs_version3,15,1,1,1.352335,0.086554,1.313303
16,17,version1_vs_version2,15,1,1,1.359124,0.095147,1.371364
16,17,version1_vs_version3,15,1,1,1.363982,0.088224,1.329069
16,17,version2_vs_version3,15,1,1,1.363055,0.088124,1.327423
16,18,original_vs_version1,15,1,1,3.619326,0.091653,3.650569
16,18,original_vs_version2,15,1,1,3.609179,0.095995,3.646156
16,18,original_vs_version3,15,1,1,3.629943,0.099098,3.645093
16,18,version1_vs_version2,15,1,1,3.607923,0.094672,3.641609
16,18,version1_vs_version3,15,1,1,3.628555,0.104092,3.652234
16,18,version2_vs_version3,15,1,1,3.614541,0.10918,3.613463
16,19,original_vs_version1,15,1,1,1.490296,0.122487,1.507686
16,19,original_vs_version2,15,1,1,1.451489,0.128534,1.442255
16,19,original_vs_version3,15,1,1,1.450214,0.105195,1.471493
16,19,version1_vs_version2,15,1,1,1.49954,0.123792,1.518415
16,19,version1_vs_version3,15,1,1,1.494681,0.11048,1.499632
16,19,version2_vs_version3,15,1,1,1.456103,0.116619,1.462898
16,20,original_vs_version1,15,1,1,2.031575,0.165462,2.058327
16,20,original_vs_version2,15,1,1,2.033068,0.157972,2.082101
16,20,original_vs_version3,15,1,1,2.044587,0.158755,2.06822
16,20,version1_vs_version2,15,1,1,2.029792,0.16262,2.05991
16,20,version1_vs_version3,15,1,1,2.035262,0.159308,2.084442
16,20,version2_vs_version3,15,1,1,2.033722,0.153338,2.097453
16,21,original_vs_version1,15,1,1,2.070878,0.196341,2.045911
16,21,original_vs_version2,15,1,1,2.068636,0.179373,2.042267
16,21,original_vs_version3,15,1,1,2.069246,0.154375,2.041167
16,21,version1_vs_version2,15,1,1,2.100797,0.180415,2.120471
16,21,version1_vs_version3,15,1,1,2.099439,0.156322,2.123172
16,21,version2_vs_version3,15,1,1,2.094326,0.144248,2.117002
16,22,original_vs_version1,15,1,1,3.169435,0.212771,3.141422
16,22,original_vs_version2,15,1,1,3.175765,0.205841,3.146879
16,22,original_vs_version3,15,1,1,3.1777,0.215325,3.150291
16,22,version1_vs_version2,15,1,1,3.173017,0.185671,3.140273
16,22,version1_vs_version3,15,1,1,3.175688,0.194973,3.154145
16,22,version2_vs_version3,15,1,1,3.178158,0.187917,3.113704
16,23,original_vs_version1,15,1,1,1.872661,0.202199,1.918569
16,23,original_vs_version2,15,1,1,1.878836,0.172237,1.901745
16,23,original_vs_version3,15,1,1,1.898877,0.189323,1.908283
16,23,version1_vs_version2,15,1,1,1.866112,0.157845,1.906406
16,23,version1_vs_version3,15,1,1,1.887085,0.169469,1.939781
16,23,version2_vs_version3,15,1,1,1.88948,0.135466,1.901258
16,24,original_vs_version1,15,1,1,1.468858,0.210898,1.492452
16,24,original_vs_version2,15,1,1,1.483347,0.218173,1.515006
16,24,original_vs_version3,15,1,1,1.497235,0.200092,1.523129
16,24,version1_vs_version2,15,1,1,1.491021,0.211192,1.507306
16,24,version1_vs_version3,15,1,1,1.503719,0.188009,1.538223
16,24,version2_vs_version3,15,1,1,1.51266,0.19801,1.520789
16,25,original_vs_version1,15,1,1,2.289848,0.20577,2.222734
16,25,original_vs_version2,15,1,1,2.330791,0.246766,2.254581
16,25,original_vs_version3,15,1,1,2.29937,0.217121,2.249369
16,25,version1_vs_version2,15,1,1,2.294601,0.201786,2.2297
16,25,version1_vs_version3,15,1,1,2.264614,0.185946,2.22339
16,25,version2_vs_version3,15,1,1,2.301778,0.211106,2.255
16,26,original_vs_version1,15,1,1,2.999207,0.163764,2.983982
16,26,original_vs_version2,15,1,1,3.012924,0.164875,2.974559
16,26,original_vs_version3,15,1,1,3.020398,0.171429,2.998391
16,26,version1_vs_version2,15,1,1,2.997356,0.157825,3.004331
16,26,version1_vs_version3,15,1,1,3.006411,0.154557,3.011382
16,26,version2_vs_version3,15,1,1,3.015624,0.154594,2.988535
16,27,original_vs_version1,15,1,1,2.233739,0.16818,2.221647
16,27,original_vs_version2,15,1,1,2.252694,0.151328,2.283176
16,27,original_vs_version3,15,1,1,2.22865,0.141887,2.225218
16,27,version1_vs_version2,15,1,1,2.225802,0.155254,2.224549
16,27,version1_vs_version3,15,1,1,2.204406,0.151502,2.160981
16,27,version2_vs_version3,15,1,1,2.220287,0.134752,2.196618
16,28,original_vs_version1,15,1,1,2.562829,0.226025,2.532725
16,28,original_vs_version2,15,1,1,2.558756,0.233518,2.530572
16,28,original_vs_version3,15,1,1,2.539164,0.201652,2.496314
16,28,version1_vs_version2,15,1,1,2.574303,0.240643,2.544781
16,28,version1_vs_version3,15,1,1,2.553655,0.206786,2.517431
16,28,version2_vs_version3,15,1,1,2.548431,0.218627,2.514037
16,29,original_vs_version1,15,1,1,1.984896,0.363904,1.814596
16,29,original_vs_version2,15,1,1,1.99787,0.371228,1.840422
16,29,original_vs_version3,15,1,1,1.998668,0.335014,1.86731
16,29,version1_vs_version2,15,1,1,1.989261,0.373911,1.83467
16,29,version1_vs_version3,15,1,1,1.991399,0.338242,1.833896
16,29,version2_vs_version3,15,1,1,1.997453,0.341898,1.842014
16,30,original_vs_version1,15,1,1,1.390415,0.218718,1.334909
16,30,original_vs_version2,15,1,1,1.390816,0.231155,1.279861
16,30,original_vs_version3,15,1,1,1.385029,0.193613,1.398023
16,30,version1_vs_version2,15,1,1,1.402396,0.215891,1.361269
16,30,version1_vs_version3,15,1,1,1.398073,0.177653,1.434887
16,30,version2_vs_version3,15,1,1,1.396201,0.195775,1.460167
16,31,original_vs_version1,15,1,1,1.071205,0.291619,1.069128
16,31,original_vs_version2,15,1,1,1.083821,0.289899,1.078415
16,31,original_vs_version3,15,1,1,1.069491,0.214452,1.034266
16,31,version1_vs_version2,15,1,1,1.056697,0.303234,0.973484
16,31,version1_vs_version3,15,1,1,1.043734,0.230187,0.997067
16,31,version2_vs_version3,15,1,1,1.055701,0.236267,0.998731
16,32,original_vs_version1,15,1,1,1.461248,0.204303,1.475959
16,32,original_vs_version2,15,1,1,1.449658,0.186829,1.492809
16,32,original_vs_version3,15,1,1,1.480903,0.173833,1.529491
16,32,version1_vs_version2,15,1,1,1.432968,0.194689,1.44212
16,32,version1_vs_version3,15,1,1,1.464067,0.1817,1.422086
16,32,version2_vs_version3,15,1,1,1.452041,0.16303,1.439977
16,33,original_vs_version1,15,1,1,2.020606,0.17092,1.954859
16,33,original_vs_version2,15,1,1,2.027062,0.17332,1.979496
16,33,original_vs_version3,15,1,1,2.014716,0.157496,1.94993
16,33,version1_vs_version2,15,1,1,2.020907,0.183193,1.993492
16,33,version1_vs_version3,15,1,1,2.011785,0.162961,1.950409
16,33,version2_vs_version3,15,1,1,2.015236,0.165459,1.967061
16,34,original_vs_version1,15,1,1,1.252755,0.103193,1.271966
16,34,original_vs_version2,15,1,1,1.207215,0.109981,1.225592
16,34,original_vs_version3,15,1,1,1.200394,0.078802,1.18634
16,34,version1_vs_version2,15,1,1,1.273816,0.108212,1.27319
16,34,version1_vs_version3,15,1,1,1.259038,0.099851,1.2625
16,34,version2_vs_version3,15,1,1,1.222065,0.085154,1.212835
16,35,original_vs_version1,15,1,1,0.319926,0.173786,0.276264
16,35,original_vs_version2,15,1,1,0.29669,0.112639,0.243203
16,35,original_vs_version3,15,1,1,0.295529,0.091562,0.270491
16,35,version1_vs_version2,15,1,1,0.31592,0.163855,0.276213
16,35,version1_vs_version3,15,1,1,0.315539,0.149246,0.264931
16,35,version2_vs_version3,15,1,1,0.290993,0.087614,0.257664
16,36,original_vs_version1,15,1,1,2.138201,0.203641,2.062341
16,36,original_vs_version2,15,1,1,2.109252,0.157401,2.116532
16,36,original_vs_version3,15,1,1,2.101673,0.142311,2.07207
16,36,version1_vs_version2,15,1,1,2.137669,0.20493,2.068183
16,36,version1_vs_version3,15,1,1,2.132309,0.205395,2.093164
16,36,version2_vs_version3,15,1,1,2.098327,0.155868,2.08598
16,37,original_vs_version1,15,1,1,2.825143,0.269353,2.814064
16,37,original_vs_version2,15,1,1,2.796436,0.229294,2.814776
16,37,original_vs_version3,15,1,1,2.802702,0.224414,2.809548
16,37,version1_vs_version2,15,1,1,2.805836,0.233619,2.788515
16,37,version1_vs_version3,15,1,1,2.813321,0.237161,2.82754
16,37,version2_vs_version3,15,1,1,2.780295,0.189617,2.785782
16,38,original_vs_version1,15,1,1,1.870858,0.143007,1.837473
16,38,original_vs_version2,15,1,1,1.849811,0.158862,1.842542
16,38,original_vs_version3,15,1,1,1.857913,0.140972,1.856427
16,38,version1_vs_version2,15,1,1,1.879328,0.153876,1.877747
16,38,version1_vs_version3,15,1,1,1.885851,0.148889,1.866029
16,38,version2_vs_version3,15,1,1,1.86266,0.155273,1.899919
16,39,original_vs_version1,15,1,1,1.957633,0.200311,1.990819
16,39,original_vs_version2,15,1,1,1.923948,0.156543,1.907603
16,39,original_vs_version3,15,1,1,1.926918,0.157339,1.990565
16,39,version1_vs_version2,15,1,1,1.971241,0.192263,1.985508
16,39,version1_vs_version3,15,1,1,1.977468,0.196015,2.018053
16,39,version2_vs_version3,15,1,1,1.938769,0.154108,1.938984
17,0,original_vs_version1,15,1,1,3.496144,0.084214,3.477107
17,0,original_vs_version2,15,1,1,3.501684,0.102249,3.491848
17,0,original_vs_version3,15,1,1,3.511497,0.071351,3.516375
17,0,version1_vs_version2,15,1,1,3.51033,0.114835,3.471832
17,0,version1_vs_version3,15,1,1,3.523041,0.0885,3.508584
17,0,version2_vs_version3,15,1,1,3.519488,0.110312,3.484036
17,1,original_vs_version1,15,1,1,2.810806,0.197093,2.816657
17,1,original_vs_version2,15,1,1,2.830622,0.217368,2.814999
17,1,original_vs_version3,15,1,1,2.836567,0.211157,2.8668
17,1,version1_vs_version2,15,1,1,2.83001,0.209545,2.782593
17,1,version1_vs_version3,15,1,1,2.835287,0.209483,2.849113
17,1,version2_vs_version3,15,1,1,2.85235,0.225463,2.839004
17,2,original_vs_version1,15,1,1,2.273253,0.161966,2.277724
17,2,original_vs_version2,15,1,1,2.291769,0.149982,2.298821
17,2,original_vs_version3,15,1,1,2.324606,0.160281,2.317759
17,2,version1_vs_version2,15,1,1,2.259887,0.164956,2.286613
17,2,version1_vs_version3,15,1,1,2.293288,0.176972,2.298385
17,2,version2_vs_version3,15,1,1,2.306019,0.163132,2.304442
17,3,original_vs_version1,15,1,1,2.015515,0.191679,1.957885
17,3,original_vs_version2,15,1,1,2.006675,0.179166,2.054079
17,3,original_vs_version3,15,1,1,2.016839,0.172279,2.03351
17,3,version1_vs_version2,15,1,1,2.018111,0.195392,2.013615
17,3,version1_vs_version3,15,1,1,2.029411,0.184752,1.99018
17,3,version2_vs_version3,15,1,1,2.014603,0.173906,2.040492
17,4,original_vs_version1,15,1,1,2.426209,0.198609,2.451984
17,4,original_vs_version2,15,1,1,2.434949,0.213164,2.399043
17,4,original_vs_version3,15,1,1,2.438629,0.1719,2.397942
17,4,version1_vs_version2,15,1,1,2.440955,0.228517,2.440701
17,4,version1_vs_version3,15,1,1,2.446319,0.187695,2.466012
17,4,version2_vs_version3,15,1,1,2.448716,0.201175,2.395484
17,5,original_vs_version1,15,1,1,1.47378,0.234741,1.507516
17,5,original_vs_version2,15,1,1,1.420647,0.239348,1.410481
17,5,original_vs_version3,15,1,1,1.45407,0.238908,1.460749
17,5,version1_vs_version2,15,1,1,1.433254,0.233663,1.472635
17,5,version1_vs_version3,15,1,1,1.46766,0.236624,1.478623
17,5,version2_vs_version3,15,1,1,1.412024,0.239768,1.413683
17,6,original_vs_version1,15,1,1,0.754935,0.221528,0.790525
17,6,original_vs_version2,15,1,1,0.72703,0.198439,0.786951
17,6,original_vs_version3,15,1,1,0.74178,0.207561,0.74204
17,6,version1_vs_version2,15,1,1,0.747445,0.204108,0.769095
17,6,version1_vs_version3,15,1,1,0.762579,0.22078,0.742489
17,6,version2_vs_version3,15,1,1,0.734053,0.195665,0.701288
17,7,original_vs_version1,15,1,1,0.191283,0.070892,0.180444
17,7,original_vs_version2,15,1,1,0.173186,0.056673,0.163521
17,7,original_vs_version3,15,1,1,0.168893,0.056068,0.149271
17,7,version1_vs_version2,15,1,1,0.192248,0.068937,0.179251
17,7,version1_vs_version3,15,1,1,0.188263,0.07184,0.170285
17,7,version2_vs_version3,15,1,1,0.169475,0.059759,0.158927
17,8,original_vs_version1,15,1,1,1.575313,0.336774,1.478055
17,8,original_vs_version2,15,1,1,1.480365,0.30364,1.420503
17,8,original_vs_version3,15,1,1,1.491535,0.31298,1.394688
17,8,version1_vs_version2,15,1,1,1.54337,0.315678,1.45688
17,8,version1_vs_version3,15,1,1,1.5554,0.330136,1.467991
17,8,version2_vs_version3,15,1,1,1.454556,0.310418,1.394584
17,9,original_vs_version1,15,1,1,1.601556,0.279255,1.581275
17,9,original_vs_version2,15,1,1,1.50413,0.252733,1.412482
17,9,original_vs_version3,15,1,1,1.522637,0.245344,1.461718
17,9,version1_vs_version2,15,1,1,1.568935,0.245137,1.548037
17,9,version1_vs_version3,15,1,1,1.588815,0.240104,1.558235
17,9,version2_vs_version3,15,1,1,1.486336,0.228565,1.439955
17,10,original_vs_version1,15,1,1,1.985945,0.171488,2.051688
17,10,original_vs_version2,15,1,1,1.968783,0.16771,1.985851
17,10,original_vs_version3,15,1,1,1.975782,0.144815,1.969121
17,10,version1_vs_version2,15,1,1,1.999191,0.182211,2.013203
17,10,version1_vs_version3,15,1,1,2.005644,0.161874,2.007633
17,10,version2_vs_version3,15,1,1,1.987904,0.159297,2.003382
17,11,original_vs_version1,15,1,1,1.358767,0.109048,1.338423
17,11,original_vs_version2,15,1,1,1.363968,0.10225,1.352924
17,11,original_vs_version3,15,1,1,1.364578,0.104431,1.32828
17,11,version1_vs_version2,15,1,1,1.375446,0.119431,1.366661
17,11,version1_vs_version3,15,1,1,1.375851,0.116542,1.351947
17,11,version2_vs_version3,15,1,1,1.378071,0.109442,1.370913
17,12,original_vs_version1,15,1,1,1.857095,0.175449,1.867266
17,12,original_vs_version2,15,1,1,1.818194,0.133789,1.815681
17,12,original_vs_version3,15,1,1,1.835725,0.158753,1.88728
17,12,version1_vs_version2,15,1,1,1.840742,0.165956,1.839574
17,12,version1_vs_version3,15,1,1,1.860294,0.182576,1.858599
17,12,version2_vs_version3,15,1,1,1.816493,0.144288,1.828699
17,13,original_vs_version1,15,1,1,1.939227,0.237826,1.874208
17,13,original_vs_version2,15,1,1,1.928151,0.231197,1.845665
17,13,original_vs_version3,15,1,1,1.922019,0.237116,1.818667
17,13,version1_vs_version2,15,1,1,1.933631,0.226478,1.86575
17,13,version1_vs_version3,15,1,1,1.925329,0.232979,1.865973
17,13,version2_vs_version3,15,1,1,1.911902,0.220389,1.851672
17,14,original_vs_version1,15,1,1,2.051948,0.188667,2.084314
17,14,original_vs_version2,15,1,1,2.071973,0.194219,2.102832
17,14,original_vs_version3,15,1,1,2.050257,0.182158,2.084375
17,14,version1_vs_version2,15,1,1,2.077637,0.171171,2.136931
17,14,version1_vs_version3,15,1,1,2.055939,0.157025,2.103558
17,14,version2_vs_version3,15,1,1,2.075157,0.162631,2.11857
17,15,original_vs_version1,15,1,1,1.699737,0.069641,1.695609
17,15,original_vs_version2,15,1,1,1.574663,0.118114,1.547824
17,15,original_vs_version3,15,1,1,1.614647,0.108722,1.617321
17,15,version1_vs_version2,15,1,1,1.671112,0.079086,1.676319
17,15,version1_vs_version3,15,1,1,1.697684,0.077437,1.707006
17,15,version2_vs_version3,15,1,1,1.57415,0.064285,1.578744
17,16,original_vs_version1,15,1,1,0.721696,0.06106,0.714523
17,16,original_vs_version2,15,1,1,0.739486,0.062623,0.730293
17,16,original_vs_version3,15,1,1,0.743016,0.070662,0.739224
17,16,version1_vs_version2,15,1,1,0.712564,0.03464,0.713015
17,16,version1_vs_version3,15,1,1,0.717249,0.046761,0.718251
17,16,version2_vs_version3,15,1,1,0.733162,0.05278,0.747826
