layer,head,pair,n_rows,n_layers,n_heads,l2_mean_mean,l2_mean_std,l2_mean_median
18,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,5.929995,,5.929995
18,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.787915,,3.787915
18,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.590056,,3.590056
18,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.597755,,3.597755
18,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.982611,,2.982611
18,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.591251,,3.591251
18,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.583862,,3.583862
18,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.675022,,4.675022
18,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,4.443225,,4.443225
18,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.484537,,4.484537
18,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.828692,,3.828692
18,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.399453,,4.399453
18,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,4.429775,,4.429775
18,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.361228,,0.361228
18,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.298388,,0.298388
18,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.27342,,0.27342
18,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.209283,,0.209283
18,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.318099,,0.318099
18,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.289904,,0.289904
18,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.456362,,1.456362
18,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.041127,,1.041127
18,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.109507,,1.109507
18,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.662126,,0.662126
18,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.12595,,1.12595
18,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.1802,,1.1802
18,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.527685,,1.527685
18,22,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.01196,,1.01196
18,22,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.111724,,1.111724
18,22,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.521294,,0.521294
18,22,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.017021,,1.017021
18,22,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.115313,,1.115313
18,23,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.583971,,1.583971
18,23,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.271488,,1.271488
18,23,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.330432,,1.330432
18,23,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.007075,,1.007075
18,23,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.312041,,1.312041
18,23,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.361151,,1.361151
18,24,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.668649,,1.668649
18,24,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.342468,,1.342468
18,24,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.469002,,1.469002
18,24,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.049747,,1.049747
18,24,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.322042,,1.322042
18,24,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.433173,,1.433173
18,25,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.848356,,2.848356
18,25,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.5853,,2.5853
18,25,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.610519,,2.610519
18,25,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.115114,,2.115114
18,25,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.552441,,2.552441
18,25,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.574465,,2.574465
18,26,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.491993,,2.491993
18,26,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.490912,,2.490912
18,26,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.452397,,2.452397
18,26,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.186945,,2.186945
18,26,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.390718,,2.390718
18,26,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.347302,,2.347302
18,27,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.424316,,2.424316
18,27,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.292406,,2.292406
18,27,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.252556,,2.252556
18,27,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.832945,,1.832945
18,27,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.196577,,2.196577
18,27,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.153037,,2.153037
18,28,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.260282,,2.260282
18,28,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.958084,,1.958084
18,28,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.891063,,1.891063
18,28,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.437541,,1.437541
18,28,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.965784,,1.965784
18,28,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.896619,,1.896619
18,29,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.996436,,2.996436
18,29,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.867504,,2.867504
18,29,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.824147,,2.824147
18,29,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.436751,,2.436751
18,29,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.80279,,2.80279
18,29,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.755698,,2.755698
18,30,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.789131,,1.789131
18,30,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.317307,,1.317307
18,30,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.373463,,1.373463
18,30,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.801048,,0.801048
18,30,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.347057,,1.347057
18,30,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.398797,,1.398797
18,31,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.466427,,1.466427
18,31,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.178906,,1.178906
18,31,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.276901,,1.276901
18,31,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.909636,,0.909636
18,31,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.18122,,1.18122
18,31,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.273385,,1.273385
18,32,gpqa_orgn_vs_gpqa_ver1,1,1,1,0.871116,,0.871116
18,32,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.7142,,0.7142
18,32,gsm8k_orgn_vs_gpqa_ver1,1,1,1,0.717258,,0.717258
18,32,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.468184,,0.468184
18,32,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.685215,,0.685215
18,32,gsm8k_ver1_vs_gpqa_ver1,1,1,1,0.682292,,0.682292
18,33,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.481833,,1.481833
18,33,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.520265,,1.520265
18,33,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.449542,,1.449542
18,33,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.313186,,1.313186
18,33,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.377379,,1.377379
18,33,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.297255,,1.297255
18,34,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.41249,,1.41249
18,34,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.920164,,0.920164
18,34,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.110196,,1.110196
18,34,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.496724,,0.496724
18,34,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.86031,,0.86031
18,34,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.052753,,1.052753
18,35,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.704582,,4.704582
18,35,gsm8k_orgn_vs_gpqa_orgn,1,1,1,4.791003,,4.791003
18,35,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.877884,,4.877884
18,35,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,4.727276,,4.727276
18,35,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.689312,,4.689312
18,35,gsm8k_ver1_vs_gpqa_ver1,1,1,1,4.769403,,4.769403
18,36,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.333676,,3.333676
18,36,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.266605,,3.266605
18,36,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.335998,,3.335998
18,36,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.099357,,3.099357
18,36,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.222073,,3.222073
18,36,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.289605,,3.289605
18,37,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.23073,,3.23073
18,37,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.197483,,3.197483
18,37,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.250073,,3.250073
18,37,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.982754,,2.982754
18,37,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.061551,,3.061551
18,37,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.112085,,3.112085
18,38,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.123181,,4.123181
18,38,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.898361,,3.898361
18,38,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.036774,,4.036774
18,38,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.623278,,3.623278
18,38,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.860286,,3.860286
18,38,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.996503,,3.996503
18,39,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.385939,,3.385939
18,39,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.405444,,3.405444
18,39,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.373682,,3.373682
18,39,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.16315,,3.16315
18,39,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.375252,,3.375252
18,39,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.340593,,3.340593
19,0,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.010828,,3.010828
19,0,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.876378,,2.876378
19,0,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.918002,,2.918002
19,0,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.859684,,2.859684
19,0,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.997218,,2.997218
19,0,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.022551,,3.022551
19,1,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.86356,,2.86356
19,1,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.626088,,2.626088
19,1,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.607727,,2.607727
19,1,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.389426,,2.389426
19,1,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.734702,,2.734702
19,1,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.705236,,2.705236
19,2,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.537719,,2.537719
19,2,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.538251,,2.538251
19,2,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.504103,,2.504103
19,2,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.626901,,2.626901
19,2,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.727693,,2.727693
19,2,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.684977,,2.684977
19,3,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.476797,,3.476797
19,3,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.120122,,3.120122
19,3,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.121142,,3.121142
19,3,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.673158,,2.673158
19,3,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.177142,,3.177142
19,3,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.168354,,3.168354
19,4,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.60306,,2.60306
19,4,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.598134,,2.598134
19,4,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.565606,,2.565606
19,4,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.58072,,2.58072
19,4,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.679779,,2.679779
19,4,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.63847,,2.63847
19,5,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.568071,,2.568071
19,5,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.604688,,2.604688
19,5,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.480092,,2.480092
19,5,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.226794,,2.226794
19,5,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.415611,,2.415611
19,5,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.274909,,2.274909
19,6,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.88582,,1.88582
19,6,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.918495,,1.918495
19,6,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.954509,,1.954509
19,6,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.92664,,1.92664
19,6,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.897446,,1.897446
19,6,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.926075,,1.926075
19,7,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.313483,,1.313483
19,7,gsm8k_orgn_vs_gpqa_orgn,1,1,1,0.941866,,0.941866
19,7,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.088703,,1.088703
19,7,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,0.617615,,0.617615
19,7,gsm8k_ver1_vs_gpqa_orgn,1,1,1,0.918369,,0.918369
19,7,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.064265,,1.064265
19,8,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.554217,,3.554217
19,8,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.198187,,3.198187
19,8,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.190683,,3.190683
19,8,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.567111,,2.567111
19,8,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.046311,,3.046311
19,8,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.031792,,3.031792
19,9,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.89311,,4.89311
19,9,gsm8k_orgn_vs_gpqa_orgn,1,1,1,4.77347,,4.77347
19,9,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.681623,,4.681623
19,9,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,4.280284,,4.280284
19,9,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.612363,,4.612363
19,9,gsm8k_ver1_vs_gpqa_ver1,1,1,1,4.499003,,4.499003
19,10,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.329843,,2.329843
19,10,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.475911,,2.475911
19,10,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.42263,,2.42263
19,10,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.459239,,2.459239
19,10,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.447284,,2.447284
19,10,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.393495,,2.393495
19,11,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.283021,,2.283021
19,11,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.235279,,2.235279
19,11,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.109039,,2.109039
19,11,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.078867,,2.078867
19,11,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.316743,,2.316743
19,11,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.19074,,2.19074
19,12,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.335521,,3.335521
19,12,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.703676,,2.703676
19,12,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.75772,,2.75772
19,12,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.046214,,2.046214
19,12,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.776355,,2.776355
19,12,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.826593,,2.826593
19,13,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.835601,,3.835601
19,13,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.593267,,3.593267
19,13,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.719868,,3.719868
19,13,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.366574,,3.366574
19,13,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.603855,,3.603855
19,13,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.726764,,3.726764
19,14,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.062886,,3.062886
19,14,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.828155,,2.828155
19,14,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.843095,,2.843095
19,14,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.703491,,2.703491
19,14,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.026682,,3.026682
19,14,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.039364,,3.039364
19,15,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.333991,,2.333991
19,15,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.257534,,2.257534
19,15,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.179778,,2.179778
19,15,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.907773,,1.907773
19,15,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.190907,,2.190907
19,15,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.101193,,2.101193
19,16,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.448282,,2.448282
19,16,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.303945,,2.303945
19,16,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.315953,,2.315953
19,16,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.966898,,1.966898
19,16,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.255307,,2.255307
19,16,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.262301,,2.262301
19,17,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.129656,,2.129656
19,17,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.750954,,1.750954
19,17,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.730825,,1.730825
19,17,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.149819,,1.149819
19,17,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.673444,,1.673444
19,17,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.650516,,1.650516
19,18,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.004361,,2.004361
19,18,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.97498,,1.97498
19,18,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.992733,,1.992733
19,18,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.798449,,1.798449
19,18,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.956329,,1.956329
19,18,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.967664,,1.967664
19,19,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.112714,,2.112714
19,19,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.998159,,1.998159
19,19,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.928969,,1.928969
19,19,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.630292,,1.630292
19,19,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.881979,,1.881979
19,19,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.801463,,1.801463
19,20,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.802529,,3.802529
19,20,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.4472,,3.4472
19,20,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.378286,,3.378286
19,20,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.624673,,2.624673
19,20,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.412781,,3.412781
19,20,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.333901,,3.333901
19,21,gpqa_orgn_vs_gpqa_ver1,1,1,1,4.407116,,4.407116
19,21,gsm8k_orgn_vs_gpqa_orgn,1,1,1,4.090842,,4.090842
19,21,gsm8k_orgn_vs_gpqa_ver1,1,1,1,4.209811,,4.209811
19,21,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.550054,,3.550054
19,21,gsm8k_ver1_vs_gpqa_orgn,1,1,1,4.016174,,4.016174
19,21,gsm8k_ver1_vs_gpqa_ver1,1,1,1,4.1264,,4.1264
19,22,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.508129,,3.508129
19,22,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.182814,,3.182814
19,22,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.045251,,3.045251
19,22,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.279755,,2.279755
19,22,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.001742,,3.001742
19,22,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.844777,,2.844777
19,23,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.502789,,3.502789
19,23,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.058976,,3.058976
19,23,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.081602,,3.081602
19,23,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.491765,,2.491765
19,23,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.08264,,3.08264
19,23,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.098761,,3.098761
19,24,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.454311,,3.454311
19,24,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.463701,,3.463701
19,24,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.274347,,3.274347
19,24,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.940059,,2.940059
19,24,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.379305,,3.379305
19,24,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.174982,,3.174982
19,25,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.296618,,2.296618
19,25,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.239876,,2.239876
19,25,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.174719,,2.174719
19,25,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.003115,,2.003115
19,25,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.238028,,2.238028
19,25,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.169428,,2.169428
19,26,gpqa_orgn_vs_gpqa_ver1,1,1,1,1.658501,,1.658501
19,26,gsm8k_orgn_vs_gpqa_orgn,1,1,1,1.631064,,1.631064
19,26,gsm8k_orgn_vs_gpqa_ver1,1,1,1,1.546476,,1.546476
19,26,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.37484,,1.37484
19,26,gsm8k_ver1_vs_gpqa_orgn,1,1,1,1.553265,,1.553265
19,26,gsm8k_ver1_vs_gpqa_ver1,1,1,1,1.460496,,1.460496
19,27,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.445125,,2.445125
19,27,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.298909,,2.298909
19,27,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.221562,,2.221562
19,27,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,1.893859,,1.893859
19,27,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.255,,2.255
19,27,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.171765,,2.171765
19,28,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.86515,,2.86515
19,28,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.604971,,2.604971
19,28,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.696233,,2.696233
19,28,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.432123,,2.432123
19,28,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.706695,,2.706695
19,28,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.793303,,2.793303
19,29,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.299665,,3.299665
19,29,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.244735,,3.244735
19,29,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.206438,,3.206438
19,29,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.992707,,2.992707
19,29,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.200299,,3.200299
19,29,gsm8k_ver1_vs_gpqa_ver1,1,1,1,3.158442,,3.158442
19,30,gpqa_orgn_vs_gpqa_ver1,1,1,1,2.72055,,2.72055
19,30,gsm8k_orgn_vs_gpqa_orgn,1,1,1,2.853084,,2.853084
19,30,gsm8k_orgn_vs_gpqa_ver1,1,1,1,2.744682,,2.744682
19,30,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,2.761914,,2.761914
19,30,gsm8k_ver1_vs_gpqa_orgn,1,1,1,2.851096,,2.851096
19,30,gsm8k_ver1_vs_gpqa_ver1,1,1,1,2.739588,,2.739588
19,31,gpqa_orgn_vs_gpqa_ver1,1,1,1,3.265358,,3.265358
19,31,gsm8k_orgn_vs_gpqa_orgn,1,1,1,3.181353,,3.181353
19,31,gsm8k_orgn_vs_gpqa_ver1,1,1,1,3.186541,,3.186541
19,31,gsm8k_orgn_vs_gsm8k_ver1,1,1,1,3.011249,,3.011249
19,31,gsm8k_ver1_vs_gpqa_orgn,1,1,1,3.219297,,3.219297
